Source,Target,Story
Twelfth Doctor,Clara Oswald,Death_in_Heaven_(TV_story)
Twelfth Doctor,Danny Pink,Death_in_Heaven_(TV_story)
Twelfth Doctor,Kate Stewart,Death_in_Heaven_(TV_story)
Twelfth Doctor,Zygon Osgood,Death_in_Heaven_(TV_story)
Twelfth Doctor,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Twelfth Doctor,The Master,Death_in_Heaven_(TV_story)
Clara Oswald,Danny Pink,Death_in_Heaven_(TV_story)
Clara Oswald,Kate Stewart,Death_in_Heaven_(TV_story)
Clara Oswald,Zygon Osgood,Death_in_Heaven_(TV_story)
Clara Oswald,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Clara Oswald,The Master,Death_in_Heaven_(TV_story)
Danny Pink,Kate Stewart,Death_in_Heaven_(TV_story)
Danny Pink,Zygon Osgood,Death_in_Heaven_(TV_story)
Danny Pink,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Danny Pink,The Master,Death_in_Heaven_(TV_story)
Kate Stewart,Zygon Osgood,Death_in_Heaven_(TV_story)
Kate Stewart,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Kate Stewart,The Master,Death_in_Heaven_(TV_story)
Zygon Osgood,Alistair Gordon Lethbridge-Stewart,Death_in_Heaven_(TV_story)
Zygon Osgood,The Master,Death_in_Heaven_(TV_story)
Alistair Gordon Lethbridge-Stewart,The Master,Death_in_Heaven_(TV_story)
Twelfth Doctor,Clara Oswald,Last_Christmas_(TV_story)
Twelfth Doctor,Santa,Last_Christmas_(TV_story)
Twelfth Doctor,Danny Pink,Last_Christmas_(TV_story)
Twelfth Doctor,Dream crab,Last_Christmas_(TV_story)
Clara Oswald,Santa,Last_Christmas_(TV_story)
Clara Oswald,Danny Pink,Last_Christmas_(TV_story)
Clara Oswald,Dream crab,Last_Christmas_(TV_story)
Santa,Danny Pink,Last_Christmas_(TV_story)
Santa,Dream crab,Last_Christmas_(TV_story)
Danny Pink,Dream crab,Last_Christmas_(TV_story)
Twelfth Doctor,Clara Oswald,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,The Master,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Ohila,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Davros,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,The Master,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Ohila,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Clara Oswald,Davros,The_Magician%27s_Apprentice_(TV_story)
The Master,Ohila,The_Magician%27s_Apprentice_(TV_story)
The Master,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
The Master,Davros,The_Magician%27s_Apprentice_(TV_story)
Ohila,Kate Stewart,The_Magician%27s_Apprentice_(TV_story)
Ohila,Davros,The_Magician%27s_Apprentice_(TV_story)
Kate Stewart,Davros,The_Magician%27s_Apprentice_(TV_story)
Twelfth Doctor,Clara Oswald,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,The Master,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,Davros,The_Witch%27s_Familiar_(TV_story)
Clara Oswald,The Master,The_Witch%27s_Familiar_(TV_story)
Clara Oswald,Davros,The_Witch%27s_Familiar_(TV_story)
The Master,Davros,The_Witch%27s_Familiar_(TV_story)
Twelfth Doctor,Clara Oswald,Under_the_Lake_(TV_story)
Twelfth Doctor,Ghost,Under_the_Lake_(TV_story)
Clara Oswald,Ghost,Under_the_Lake_(TV_story)
Twelfth Doctor,Clara Oswald,Before_the_Flood_(TV_story)
Twelfth Doctor,Fisher King,Before_the_Flood_(TV_story)
Twelfth Doctor,Ghost,Before_the_Flood_(TV_story)
Clara Oswald,Fisher King,Before_the_Flood_(TV_story)
Clara Oswald,Ghost,Before_the_Flood_(TV_story)
Fisher King,Ghost,Before_the_Flood_(TV_story)
Twelfth Doctor,Clara Oswald,The_Girl_Who_Died_(TV_story)
Twelfth Doctor,Ashildr,The_Girl_Who_Died_(TV_story)
Twelfth Doctor,Mire,The_Girl_Who_Died_(TV_story)
Clara Oswald,Ashildr,The_Girl_Who_Died_(TV_story)
Clara Oswald,Mire,The_Girl_Who_Died_(TV_story)
Ashildr,Mire,The_Girl_Who_Died_(TV_story)
Twelfth Doctor,Ashildr,The_Woman_Who_Lived_(TV_story)
Twelfth Doctor,Clara Oswald,The_Woman_Who_Lived_(TV_story)
Twelfth Doctor,Leandro,The_Woman_Who_Lived_(TV_story)
Ashildr,Clara Oswald,The_Woman_Who_Lived_(TV_story)
Ashildr,Leandro,The_Woman_Who_Lived_(TV_story)
Clara Oswald,Leandro,The_Woman_Who_Lived_(TV_story)
Twelfth Doctor,Bonnie (The Zygon Invasion),The_Zygon_Invasion_(TV_story)
Twelfth Doctor,Petronella Osgood,The_Zygon_Invasion_(TV_story)
Twelfth Doctor,Kate Stewart,The_Zygon_Invasion_(TV_story)
Twelfth Doctor,Jac (The Magician's Apprentice),The_Zygon_Invasion_(TV_story)
Bonnie (The Zygon Invasion),Petronella Osgood,The_Zygon_Invasion_(TV_story)
Bonnie (The Zygon Invasion),Kate Stewart,The_Zygon_Invasion_(TV_story)
Bonnie (The Zygon Invasion),Jac (The Magician's Apprentice),The_Zygon_Invasion_(TV_story)
Petronella Osgood,Kate Stewart,The_Zygon_Invasion_(TV_story)
Petronella Osgood,Jac (The Magician's Apprentice),The_Zygon_Invasion_(TV_story)
Kate Stewart,Jac (The Magician's Apprentice),The_Zygon_Invasion_(TV_story)
Twelfth Doctor,Clara Oswald,The_Zygon_Inversion_(TV_story)
Twelfth Doctor,Petronella Osgood,The_Zygon_Inversion_(TV_story)
Twelfth Doctor,Kate Stewart,The_Zygon_Inversion_(TV_story)
Twelfth Doctor,Bonnie (The Zygon Invasion),The_Zygon_Inversion_(TV_story)
Clara Oswald,Petronella Osgood,The_Zygon_Inversion_(TV_story)
Clara Oswald,Kate Stewart,The_Zygon_Inversion_(TV_story)
Clara Oswald,Bonnie (The Zygon Invasion),The_Zygon_Inversion_(TV_story)
Petronella Osgood,Kate Stewart,The_Zygon_Inversion_(TV_story)
Petronella Osgood,Bonnie (The Zygon Invasion),The_Zygon_Inversion_(TV_story)
Kate Stewart,Bonnie (The Zygon Invasion),The_Zygon_Inversion_(TV_story)
Twelfth Doctor,Clara Oswald,Sleep_No_More_(TV_story)
Twelfth Doctor,Sandman (Sleep No More),Sleep_No_More_(TV_story)
Twelfth Doctor,Gagan Rassmussen,Sleep_No_More_(TV_story)
Clara Oswald,Sandman (Sleep No More),Sleep_No_More_(TV_story)
Clara Oswald,Gagan Rassmussen,Sleep_No_More_(TV_story)
Sandman (Sleep No More),Gagan Rassmussen,Sleep_No_More_(TV_story)
Twelfth Doctor,Clara Oswald,Face_the_Raven_(TV_story)
Twelfth Doctor,Rigsy,Face_the_Raven_(TV_story)
Twelfth Doctor,Ashildr,Face_the_Raven_(TV_story)
Clara Oswald,Rigsy,Face_the_Raven_(TV_story)
Clara Oswald,Ashildr,Face_the_Raven_(TV_story)
Rigsy,Ashildr,Face_the_Raven_(TV_story)
Twelfth Doctor,The Veil,Heaven_Sent_(TV_story)
Twelfth Doctor,Clara Oswald,Hell_Bent_(TV_story)
Twelfth Doctor,Kenossium,Hell_Bent_(TV_story)
Twelfth Doctor,Ohila,Hell_Bent_(TV_story)
Twelfth Doctor,Ashildr,Hell_Bent_(TV_story)
Twelfth Doctor,Rassilon,Hell_Bent_(TV_story)
Clara Oswald,Kenossium,Hell_Bent_(TV_story)
Clara Oswald,Ohila,Hell_Bent_(TV_story)
Clara Oswald,Ashildr,Hell_Bent_(TV_story)
Clara Oswald,Rassilon,Hell_Bent_(TV_story)
Kenossium,Ohila,Hell_Bent_(TV_story)
Kenossium,Ashildr,Hell_Bent_(TV_story)
Kenossium,Rassilon,Hell_Bent_(TV_story)
Ohila,Ashildr,Hell_Bent_(TV_story)
Ohila,Rassilon,Hell_Bent_(TV_story)
Ashildr,Rassilon,Hell_Bent_(TV_story)
Twelfth Doctor,River Song,The_Husbands_of_River_Song_(TV_story)
Twelfth Doctor,Nardole,The_Husbands_of_River_Song_(TV_story)
Twelfth Doctor,Hydroflax,The_Husbands_of_River_Song_(TV_story)
River Song,Nardole,The_Husbands_of_River_Song_(TV_story)
River Song,Hydroflax,The_Husbands_of_River_Song_(TV_story)
Nardole,Hydroflax,The_Husbands_of_River_Song_(TV_story)
Twelfth Doctor,Nardole,The_Return_of_Doctor_Mysterio_(TV_story)
Twelfth Doctor,Grant (The Return of Doctor Mysterio),The_Return_of_Doctor_Mysterio_(TV_story)
Twelfth Doctor,Lucy Fletcher,The_Return_of_Doctor_Mysterio_(TV_story)
Twelfth Doctor,Shoal of the Winter Harmony,The_Return_of_Doctor_Mysterio_(TV_story)
Nardole,Grant (The Return of Doctor Mysterio),The_Return_of_Doctor_Mysterio_(TV_story)
Nardole,Lucy Fletcher,The_Return_of_Doctor_Mysterio_(TV_story)
Nardole,Shoal of the Winter Harmony,The_Return_of_Doctor_Mysterio_(TV_story)
Grant (The Return of Doctor Mysterio),Lucy Fletcher,The_Return_of_Doctor_Mysterio_(TV_story)
Grant (The Return of Doctor Mysterio),Shoal of the Winter Harmony,The_Return_of_Doctor_Mysterio_(TV_story)
Lucy Fletcher,Shoal of the Winter Harmony,The_Return_of_Doctor_Mysterio_(TV_story)
Twelfth Doctor,Nardole,The_Pilot_(TV_story)
Twelfth Doctor,Bill Potts,The_Pilot_(TV_story)
Twelfth Doctor,Heather (The Pilot),The_Pilot_(TV_story)
Twelfth Doctor,Sentient oil,The_Pilot_(TV_story)
Nardole,Bill Potts,The_Pilot_(TV_story)
Nardole,Heather (The Pilot),The_Pilot_(TV_story)
Nardole,Sentient oil,The_Pilot_(TV_story)
Bill Potts,Heather (The Pilot),The_Pilot_(TV_story)
Bill Potts,Sentient oil,The_Pilot_(TV_story)
Heather (The Pilot),Sentient oil,The_Pilot_(TV_story)
Twelfth Doctor,Bill Potts,Smile_(TV_story)
Twelfth Doctor,Nardole,Smile_(TV_story)
Twelfth Doctor,Vardy,Smile_(TV_story)
Twelfth Doctor,Emojibot,Smile_(TV_story)
Bill Potts,Nardole,Smile_(TV_story)
Bill Potts,Vardy,Smile_(TV_story)
Bill Potts,Emojibot,Smile_(TV_story)
Nardole,Vardy,Smile_(TV_story)
Nardole,Emojibot,Smile_(TV_story)
Vardy,Emojibot,Smile_(TV_story)
Twelfth Doctor,Bill Potts,Thin_Ice_(TV_story)
Twelfth Doctor,Nardole,Thin_Ice_(TV_story)
Twelfth Doctor,Sutcliffe (Thin Ice),Thin_Ice_(TV_story)
Bill Potts,Nardole,Thin_Ice_(TV_story)
Bill Potts,Sutcliffe (Thin Ice),Thin_Ice_(TV_story)
Nardole,Sutcliffe (Thin Ice),Thin_Ice_(TV_story)
Twelfth Doctor,Bill Potts,Knock_Knock_(TV_story)
Twelfth Doctor,Nardole,Knock_Knock_(TV_story)
Twelfth Doctor,John (Knock Knock),Knock_Knock_(TV_story)
Bill Potts,Nardole,Knock_Knock_(TV_story)
Bill Potts,John (Knock Knock),Knock_Knock_(TV_story)
Nardole,John (Knock Knock),Knock_Knock_(TV_story)
Twelfth Doctor,Nardole,Oxygen_(TV_story)
Twelfth Doctor,Bill Potts,Oxygen_(TV_story)
Twelfth Doctor,Ganymede Systems,Oxygen_(TV_story)
Nardole,Bill Potts,Oxygen_(TV_story)
Nardole,Ganymede Systems,Oxygen_(TV_story)
Bill Potts,Ganymede Systems,Oxygen_(TV_story)
Twelfth Doctor (Shadow World),Nardole (Shadow World),Extremis_(TV_story)
Twelfth Doctor (Shadow World),Bill Potts (Shadow World),Extremis_(TV_story)
Twelfth Doctor (Shadow World),Twelfth Doctor,Extremis_(TV_story)
Twelfth Doctor (Shadow World),Nardole,Extremis_(TV_story)
Twelfth Doctor (Shadow World),The Master,Extremis_(TV_story)
Twelfth Doctor (Shadow World),Monk (species),Extremis_(TV_story)
Nardole (Shadow World),Bill Potts (Shadow World),Extremis_(TV_story)
Nardole (Shadow World),Twelfth Doctor,Extremis_(TV_story)
Nardole (Shadow World),Nardole,Extremis_(TV_story)
Nardole (Shadow World),The Master,Extremis_(TV_story)
Nardole (Shadow World),Monk (species),Extremis_(TV_story)
Bill Potts (Shadow World),Twelfth Doctor,Extremis_(TV_story)
Bill Potts (Shadow World),Nardole,Extremis_(TV_story)
Bill Potts (Shadow World),The Master,Extremis_(TV_story)
Bill Potts (Shadow World),Monk (species),Extremis_(TV_story)
Twelfth Doctor,Nardole,Extremis_(TV_story)
Twelfth Doctor,The Master,Extremis_(TV_story)
Twelfth Doctor,Monk (species),Extremis_(TV_story)
Nardole,The Master,Extremis_(TV_story)
Nardole,Monk (species),Extremis_(TV_story)
The Master,Monk (species),Extremis_(TV_story)
Twelfth Doctor,Nardole,The_Pyramid_at_the_End_of_the_World_(TV_story)
Twelfth Doctor,Bill Potts,The_Pyramid_at_the_End_of_the_World_(TV_story)
Twelfth Doctor,Monk (species),The_Pyramid_at_the_End_of_the_World_(TV_story)
Nardole,Bill Potts,The_Pyramid_at_the_End_of_the_World_(TV_story)
Nardole,Monk (species),The_Pyramid_at_the_End_of_the_World_(TV_story)
Bill Potts,Monk (species),The_Pyramid_at_the_End_of_the_World_(TV_story)
Twelfth Doctor,Nardole,The_Lie_of_the_Land_(TV_story)
Twelfth Doctor,Bill Potts,The_Lie_of_the_Land_(TV_story)
Twelfth Doctor,The Master,The_Lie_of_the_Land_(TV_story)
Twelfth Doctor,Monk (species),The_Lie_of_the_Land_(TV_story)
Nardole,Bill Potts,The_Lie_of_the_Land_(TV_story)
Nardole,The Master,The_Lie_of_the_Land_(TV_story)
Nardole,Monk (species),The_Lie_of_the_Land_(TV_story)
Bill Potts,The Master,The_Lie_of_the_Land_(TV_story)
Bill Potts,Monk (species),The_Lie_of_the_Land_(TV_story)
The Master,Monk (species),The_Lie_of_the_Land_(TV_story)
Twelfth Doctor,Bill Potts,Empress_of_Mars_(TV_story)
Twelfth Doctor,The Master,Empress_of_Mars_(TV_story)
Twelfth Doctor,Alpha Centauri (The Curse of Peladon),Empress_of_Mars_(TV_story)
Twelfth Doctor,Ice Warrior,Empress_of_Mars_(TV_story)
Twelfth Doctor,Neville Catchlove,Empress_of_Mars_(TV_story)
Bill Potts,The Master,Empress_of_Mars_(TV_story)
Bill Potts,Alpha Centauri (The Curse of Peladon),Empress_of_Mars_(TV_story)
Bill Potts,Ice Warrior,Empress_of_Mars_(TV_story)
Bill Potts,Neville Catchlove,Empress_of_Mars_(TV_story)
The Master,Alpha Centauri (The Curse of Peladon),Empress_of_Mars_(TV_story)
The Master,Ice Warrior,Empress_of_Mars_(TV_story)
The Master,Neville Catchlove,Empress_of_Mars_(TV_story)
Alpha Centauri (The Curse of Peladon),Ice Warrior,Empress_of_Mars_(TV_story)
Alpha Centauri (The Curse of Peladon),Neville Catchlove,Empress_of_Mars_(TV_story)
Ice Warrior,Neville Catchlove,Empress_of_Mars_(TV_story)
Twelfth Doctor,Nardole,The_Eaters_of_Light_(TV_story)
Twelfth Doctor,Bill Potts,The_Eaters_of_Light_(TV_story)
Twelfth Doctor,The Master,The_Eaters_of_Light_(TV_story)
Twelfth Doctor,Ninth Legion,The_Eaters_of_Light_(TV_story)
Twelfth Doctor,Eater of Light,The_Eaters_of_Light_(TV_story)
Nardole,Bill Potts,The_Eaters_of_Light_(TV_story)
Nardole,The Master,The_Eaters_of_Light_(TV_story)
Nardole,Ninth Legion,The_Eaters_of_Light_(TV_story)
Nardole,Eater of Light,The_Eaters_of_Light_(TV_story)
Bill Potts,The Master,The_Eaters_of_Light_(TV_story)
Bill Potts,Ninth Legion,The_Eaters_of_Light_(TV_story)
Bill Potts,Eater of Light,The_Eaters_of_Light_(TV_story)
The Master,Ninth Legion,The_Eaters_of_Light_(TV_story)
The Master,Eater of Light,The_Eaters_of_Light_(TV_story)
Ninth Legion,Eater of Light,The_Eaters_of_Light_(TV_story)
Twelfth Doctor,Bill Potts,World_Enough_and_Time_(TV_story)
Twelfth Doctor,Nardole,World_Enough_and_Time_(TV_story)
Twelfth Doctor,The Master,World_Enough_and_Time_(TV_story)
Twelfth Doctor,CyberMondan,World_Enough_and_Time_(TV_story)
Bill Potts,Nardole,World_Enough_and_Time_(TV_story)
Bill Potts,The Master,World_Enough_and_Time_(TV_story)
Bill Potts,CyberMondan,World_Enough_and_Time_(TV_story)
Nardole,The Master,World_Enough_and_Time_(TV_story)
Nardole,CyberMondan,World_Enough_and_Time_(TV_story)
The Master,CyberMondan,World_Enough_and_Time_(TV_story)
Twelfth Doctor,Nardole,The_Doctor_Falls_(TV_story)
Twelfth Doctor,Bill Potts,The_Doctor_Falls_(TV_story)
Twelfth Doctor,The Master,The_Doctor_Falls_(TV_story)
Twelfth Doctor,Heather (The Pilot),The_Doctor_Falls_(TV_story)
Twelfth Doctor,First Doctor,The_Doctor_Falls_(TV_story)
Twelfth Doctor,Cybermen,The_Doctor_Falls_(TV_story)
Nardole,Bill Potts,The_Doctor_Falls_(TV_story)
Nardole,The Master,The_Doctor_Falls_(TV_story)
Nardole,Heather (The Pilot),The_Doctor_Falls_(TV_story)
Nardole,First Doctor,The_Doctor_Falls_(TV_story)
Nardole,Cybermen,The_Doctor_Falls_(TV_story)
Bill Potts,The Master,The_Doctor_Falls_(TV_story)
Bill Potts,Heather (The Pilot),The_Doctor_Falls_(TV_story)
Bill Potts,First Doctor,The_Doctor_Falls_(TV_story)
Bill Potts,Cybermen,The_Doctor_Falls_(TV_story)
The Master,Heather (The Pilot),The_Doctor_Falls_(TV_story)
The Master,First Doctor,The_Doctor_Falls_(TV_story)
The Master,Cybermen,The_Doctor_Falls_(TV_story)
Heather (The Pilot),First Doctor,The_Doctor_Falls_(TV_story)
Heather (The Pilot),Cybermen,The_Doctor_Falls_(TV_story)
First Doctor,Cybermen,The_Doctor_Falls_(TV_story)
Twelfth Doctor,First Doctor,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Bill Potts,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Archibald Hamish Lethbridge-Stewart,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Rusty (Into the Dalek),Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Nardole,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Clara Oswald,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
First Doctor,Bill Potts,Twice_Upon_a_Time_(TV_story)
First Doctor,Archibald Hamish Lethbridge-Stewart,Twice_Upon_a_Time_(TV_story)
First Doctor,Rusty (Into the Dalek),Twice_Upon_a_Time_(TV_story)
First Doctor,Nardole,Twice_Upon_a_Time_(TV_story)
First Doctor,Clara Oswald,Twice_Upon_a_Time_(TV_story)
First Doctor,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Bill Potts,Archibald Hamish Lethbridge-Stewart,Twice_Upon_a_Time_(TV_story)
Bill Potts,Rusty (Into the Dalek),Twice_Upon_a_Time_(TV_story)
Bill Potts,Nardole,Twice_Upon_a_Time_(TV_story)
Bill Potts,Clara Oswald,Twice_Upon_a_Time_(TV_story)
Bill Potts,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Archibald Hamish Lethbridge-Stewart,Rusty (Into the Dalek),Twice_Upon_a_Time_(TV_story)
Archibald Hamish Lethbridge-Stewart,Nardole,Twice_Upon_a_Time_(TV_story)
Archibald Hamish Lethbridge-Stewart,Clara Oswald,Twice_Upon_a_Time_(TV_story)
Archibald Hamish Lethbridge-Stewart,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Rusty (Into the Dalek),Nardole,Twice_Upon_a_Time_(TV_story)
Rusty (Into the Dalek),Clara Oswald,Twice_Upon_a_Time_(TV_story)
Rusty (Into the Dalek),Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Nardole,Clara Oswald,Twice_Upon_a_Time_(TV_story)
Nardole,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Clara Oswald,Thirteenth Doctor,Twice_Upon_a_Time_(TV_story)
Twelfth Doctor,Ohila,Prologue_(webcast)
Twelfth Doctor,Bors (The Doctor's Meditation),The_Doctor%27s_Meditation_(TV_story)
Thirteenth Doctor,Graham O'Brien,The_Woman_Who_Fell_to_Earth_(TV_story)
Thirteenth Doctor,Grace O'Brien,The_Woman_Who_Fell_to_Earth_(TV_story)
Thirteenth Doctor,Yasmin Khan,The_Woman_Who_Fell_to_Earth_(TV_story)
Thirteenth Doctor,Ryan Sinclair,The_Woman_Who_Fell_to_Earth_(TV_story)
Thirteenth Doctor,Tzim-Sha,The_Woman_Who_Fell_to_Earth_(TV_story)
Graham O'Brien,Grace O'Brien,The_Woman_Who_Fell_to_Earth_(TV_story)
Graham O'Brien,Yasmin Khan,The_Woman_Who_Fell_to_Earth_(TV_story)
Graham O'Brien,Ryan Sinclair,The_Woman_Who_Fell_to_Earth_(TV_story)
Graham O'Brien,Tzim-Sha,The_Woman_Who_Fell_to_Earth_(TV_story)
Grace O'Brien,Yasmin Khan,The_Woman_Who_Fell_to_Earth_(TV_story)
Grace O'Brien,Ryan Sinclair,The_Woman_Who_Fell_to_Earth_(TV_story)
Grace O'Brien,Tzim-Sha,The_Woman_Who_Fell_to_Earth_(TV_story)
Yasmin Khan,Ryan Sinclair,The_Woman_Who_Fell_to_Earth_(TV_story)
Yasmin Khan,Tzim-Sha,The_Woman_Who_Fell_to_Earth_(TV_story)
Ryan Sinclair,Tzim-Sha,The_Woman_Who_Fell_to_Earth_(TV_story)
Thirteenth Doctor,Graham O'Brien,The_Ghost_Monument_(TV_story)
Thirteenth Doctor,Yasmin Khan,The_Ghost_Monument_(TV_story)
Thirteenth Doctor,Ryan Sinclair,The_Ghost_Monument_(TV_story)
Thirteenth Doctor,Remnant,The_Ghost_Monument_(TV_story)
Graham O'Brien,Yasmin Khan,The_Ghost_Monument_(TV_story)
Graham O'Brien,Ryan Sinclair,The_Ghost_Monument_(TV_story)
Graham O'Brien,Remnant,The_Ghost_Monument_(TV_story)
Yasmin Khan,Ryan Sinclair,The_Ghost_Monument_(TV_story)
Yasmin Khan,Remnant,The_Ghost_Monument_(TV_story)
Ryan Sinclair,Remnant,The_Ghost_Monument_(TV_story)
Thirteenth Doctor,Graham O'Brien,Rosa_(TV_story)
Thirteenth Doctor,Yasmin Khan,Rosa_(TV_story)
Thirteenth Doctor,Ryan Sinclair,Rosa_(TV_story)
Thirteenth Doctor,Rosa Parks,Rosa_(TV_story)
Thirteenth Doctor,Krasko,Rosa_(TV_story)
Graham O'Brien,Yasmin Khan,Rosa_(TV_story)
Graham O'Brien,Ryan Sinclair,Rosa_(TV_story)
Graham O'Brien,Rosa Parks,Rosa_(TV_story)
Graham O'Brien,Krasko,Rosa_(TV_story)
Yasmin Khan,Ryan Sinclair,Rosa_(TV_story)
Yasmin Khan,Rosa Parks,Rosa_(TV_story)
Yasmin Khan,Krasko,Rosa_(TV_story)
Ryan Sinclair,Rosa Parks,Rosa_(TV_story)
Ryan Sinclair,Krasko,Rosa_(TV_story)
Rosa Parks,Krasko,Rosa_(TV_story)
Thirteenth Doctor,Graham O'Brien,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Yasmin Khan,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Ryan Sinclair,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Najia Khan,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Hakim Khan,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Thirteenth Doctor,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Yasmin Khan,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Ryan Sinclair,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Najia Khan,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Hakim Khan,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Graham O'Brien,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Ryan Sinclair,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Najia Khan,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Hakim Khan,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Yasmin Khan,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Najia Khan,Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Hakim Khan,Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Ryan Sinclair,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Najia Khan,Hakim Khan,Arachnids_in_the_UK_(TV_story)
Najia Khan,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Najia Khan,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Najia Khan,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Najia Khan,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Hakim Khan,Sonya Khan,Arachnids_in_the_UK_(TV_story)
Hakim Khan,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Hakim Khan,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Hakim Khan,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
Sonya Khan,Grace O'Brien,Arachnids_in_the_UK_(TV_story)
Sonya Khan,Jack Robertson,Arachnids_in_the_UK_(TV_story)
Sonya Khan,Giant spider (Arachnids in the UK),Arachnids_in_the_UK_(TV_story)
